difficulty,label_name,category,text,label,style,group_id,dataset_origin,leak_types,source_pattern,source_url,notes
hard,NON_LEAK,diverse_negative,"לתיעוד פנימי: בדוח מופיע רק שם החברה רפאל ותאריך יעד 11/11/2026, ללא מידע אישי",0,memo,div_neg_26,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,paired_hard_positive,שולח: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 4580391850 של שירה אברהם תודה,1,chat,pair_5_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_security_incident_hard_negative,הדוח מסביר באופן כללי איך מטפלים באירועי אבטחה.,0,policy,rw_svm_pair_realworld_security_incident_01061,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,confidential_context_positive,"נושא: מעקב
הצוות דן בהשקת גרסה 42 ביום 3/1/2026 בחומר מסווג המיועד לשימוש פנימי בלבד. חל איסור להפיץ את הקובץ",1,email,conf_ctx_pos_40,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,"לתיעוד פנימי: בנספח מופיעים פרטי החשבון של שירה אברהם: הבינלאומי, חשבון 6853968274.",1,memo,div_pos_71,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_board_management_positive,דוח המנכ״ל מציג תוכנית קיצוצים פנימית.,1,chat,rw_svm_pair_realworld_board_management_07479,real_world_pattern_variation,BOARD_MANAGEMENT_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,paired_positive_medical,לתיעוד פנימי: המסמך מזכיר את שיבא ואת לימור סויסה וכולל גם אבחנה של סוכרת.,1,memo,medical_pos_79,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_internal_document_hard_negative,הדוח מסביר כיצד מסווגים מסמכים פנימיים בארגון.,0,memo,rw_svm_pair_realworld_internal_document_00200,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,paired_hard_positive,"לתיעוד פנימי: המסמך מזכיר את רמב""ם ואת אלון מלכה וכולל גם אבחנה של לחץ דם גבוה.",1,memo,pair_6_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,realworld_salary_positive,קובץ ה־HR חושף טבלת שכר לפי עובד.,1,email,rw_svm_pair_realworld_salary_08708,real_world_pattern_variation,SALARY_COMPENSATION_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,LEAK,realworld_business_finance_positive,הנספח חושף תזרים מזומנים צפוי של החברה.,1,meeting_note,rw_svm_pair_realworld_business_finance_03379,real_world_pattern_variation,BUSINESS_FINANCIAL_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,confidential_context_positive,"נושא: מעקב
נבחנו תוצרי ההיערכות של מודול ברק ביום 12/1/2026 בקובץ סודי המיועד לעיני הנהלה בלבד נא לא להעביר הלאה",1,email,conf_ctx_pos_44,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,diverse_negative,FIN-467895 | לא הועברו פרטים אישיים במהלך השיחה.,0,ticket,div_neg_108,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,realworld_legal_contract_hard_negative,המצגת מציגה עקרונות כלליים לניהול סיכונים משפטיים.,0,email,rw_svm_pair_realworld_legal_contract_00897,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_legal_contract_positive,חוות הדעת המשפטית לגבי התביעה צורפה למסמך.,1,meeting_note,rw_svm_pair_realworld_legal_contract_02227,real_world_pattern_variation,CONTRACT_LEGAL_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,NON_LEAK,diverse_negative,"FIN-977455 | היעד הכספי לרבעון הוא 42,899 ש""ח ולא מדובר במידע על לקוח ספציפי. תודה",0,ticket,div_neg_206,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,diverse_positive,"סיכום פגישה: בנספח מופיעים פרטי החשבון של ליאור מלכה: בנק לאומי, חשבון 6654145560 תודה",1,meeting_note,div_pos_37,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_security_incident_positive,מסמך החקירה מציין את שורש התקלה באירוע הסייבר האחרון.,1,support_ticket,rw_svm_pair_realworld_security_incident_04246,real_world_pattern_variation,SECURITY_INCIDENT_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,NON_LEAK,diverse_negative,שולח: לא נמסרו פרטים מזהים נוספים מעבר לשם החברה.,0,chat,div_neg_156,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_education_positive,הנספח כולל הערת יועצת על מצב לימודי של תלמיד.,1,technical_note,rw_svm_pair_realworld_education_03985,real_world_pattern_variation,EDUCATION_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,diverse_negative,מתוך הדוח: מספר הקריאה הוא HR-029809 ויש לעקוב אחריו מול שירות לקוחות.,0,report,div_neg_191,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,לתיעוד פנימי: בדוח שהגיע מסורוקה מופיעים פרטי טיפול של אביטל שחר והאבחנה אלרגיה חריפה.,1,memo,div_pos_161,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_negative_meeting_phone,סיכום פגישה - הפגישה עם שלומי תורג'מן נקבעה ל19/3/2026 בחולון.,0,meeting_note,meeting_phone_neg_28,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,realworld_mna_negotiation_hard_negative,המצגת מתארת עקרונות כלליים לניהול משא ומתן.,0,chat,rw_svm_pair_realworld_mna_negotiation_05341,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,diverse_positive,"SEC-271689 | בנספח מופיעים פרטי החשבון של דוד כהן: בנק לאומי, חשבון 1046019781.",1,ticket,div_pos_230,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,סיכום פגישה: שם המשתמש והסיסמה נשמרו במסמך משותף.,1,meeting_note,div_pos_108,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_customer_list_hard_negative,המסמך מסביר באופן כללי כיצד לנהל קשרי לקוחות.,0,memo,rw_svm_pair_realworld_customer_list_03690,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,paired_negative_person_context,מתוך הדוח: הועבר סיכום על ניר ביטון שעובד ברפאל באשקלון.,0,report,person_context_neg_157,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_education_hard_negative,המסמך מסביר באופן כללי כיצד נקבעות התאמות לימודיות.,0,email,rw_svm_pair_realworld_education_08780,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_prompt_leak_positive,קובץ ההטמעה מציג הנחיות מערכת פנימיות של הצ'אטבוט.,1,report,rw_svm_pair_realworld_prompt_leak_01937,real_world_pattern_variation,PROMPT_SYSTEM_LEAK,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,realworld_metadata_hard_negative,המסמך מסביר באופן כללי איך מנקים metadata לפני פרסום.,0,email,rw_svm_pair_realworld_metadata_00411,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_customer_usage_hard_negative,הדוח מציג מגמות שימוש כלליות ללא לקוחות מזוהים.,0,technical_note,rw_svm_pair_realworld_customer_usage_01276,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,NON_LEAK,realworld_mna_negotiation_hard_negative,המסמך מסביר באופן כללי מהו תהליך מיזוג ורכישה.,0,email,rw_svm_pair_realworld_mna_negotiation_00056,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_security_incident_hard_negative,הדוח מסביר באופן כללי איך מטפלים באירועי אבטחה.,0,meeting_note,rw_svm_pair_realworld_security_incident_03966,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,NON_LEAK,realworld_product_roadmap_hard_negative,המסמך מתאר עקרונות כלליים לתכנון גרסאות מוצר.,0,email,rw_svm_pair_realworld_product_roadmap_00499,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
