difficulty,label_name,category,text,label,style,group_id
hard,NON_LEAK,paired_hard_negative,REQ-565595 | הפגישה עם משה אוחנה נקבעה ל21/1/2026 ברעננה.,0,ticket,pair_2_neg
hard,LEAK,paired_hard_positive,"נושא: בקשה
המסמך מזכיר את אסותא ואת ניר ביטון וכולל גם אבחנה של סוכרת. תודה",1,email,pair_6_pos
hard,LEAK,confidential_context_positive,שולח: הוחלט לעדכן את לוח הזמנים של פלטפורמת ארז ביום 13/12/2026 במסמך רגיש שאין לשתף מחוץ למחלקה. אין לשתף את המסמך מחוץ לארגון,1,chat,conf_ctx_pos_74
hard,NON_LEAK,paired_negative_hr_salary,SEC-360805 | המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,ticket,hr_salary_neg_100
medium,LEAK,diverse_positive,"נושא: עדכון
הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,email,div_pos_16
hard,LEAK,paired_hard_positive,עדכון: במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים.,1,chat,pair_7_pos
hard,LEAK,diverse_positive,תזכורת: בדוח משאבי האנוש מופיעים נתוני השכר של עדי שלום עבור חודש מרץ.,1,chat,div_pos_53
hard,LEAK,paired_positive_email_context,"נושא - מעקב
בדוח מופיע איש קשר בשם דנה דנינו יחד עם המייל dana.danino@org.co.il.",1,email,email_context_pos_136
hard,NON_LEAK,paired_hard_negative,לתיעוד פנימי: הפגישה עם אלון מלכה נקבעה ל5/7/2026 בראשון לציון.,0,memo,pair_2_neg
medium,LEAK,diverse_positive,"עדכון: פרטי הקשר של קרן אמסלם: מייל keren.amsalem@proton.me, טלפון 0518929266. תודה",1,chat,div_pos_87
hard,LEAK,paired_positive_bank_account,שולח: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 6407870481 של שלומי תורג'מן.,1,chat,bank_account_pos_16
hard,LEAK,paired_hard_positive,"נושא: בקשה
הועבר סיכום על רון חדד שעובד בנייס בהרצליה, כולל מספר הזהות 649394379",1,email,pair_1_pos
hard,LEAK,paired_hard_positive,מתוך הדוח: במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים.,1,report,pair_7_pos
hard,LEAK,confidential_context_positive,בדיקה: נבחנה גרסת ההשקה של פרויקט רימון ליום 10/6/2026 בקובץ פנימי חסוי שאסור להעביר לגורמים חיצוניים. נא לא להעביר הלאה,1,chat,conf_ctx_pos_59
hard,NON_LEAK,paired_negative_hr_salary,REQ-422024 | המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,ticket,hr_salary_neg_41
hard,LEAK,diverse_positive,סיכום פגישה: המסמך כולל נתוני שכר של עמית אלקיים עבור חודש מרץ. תודה,1,meeting_note,div_pos_28
hard,LEAK,paired_hard_positive,"בדיקה: הועבר סיכום על נועה מזרחי שעובד באינטל בירושלים, כולל מספר הזהות 715495208.",1,chat,pair_1_pos
hard,NON_LEAK,paired_negative_meeting_phone,INC-509333 | הפגישה עם מאיה ביטון נקבעה ל19/11/2026 בתל אביב.,0,ticket,meeting_phone_neg_118
medium,NON_LEAK,diverse_negative,סיכום פגישה - המערכת החדשה תושק ב12/1/2026 לפי הודעה רשמית שפורסמה לכלל העובדים. תודה,0,meeting_note,div_neg_53
hard,LEAK,paired_positive_medical,מתוך הדוח: המסמך מזכיר את סורוקה ואת אסף דיין וכולל גם אבחנה של לחץ דם גבוה.,1,report,medical_pos_110
hard,NON_LEAK,paired_negative_hr_salary,"נושא: עדכון
המסמך עוסק בנתוני כוח אדם ברמה כללית.",0,email,hr_salary_neg_174
hard,NON_LEAK,diverse_negative,מתוך הדוח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום. תודה,0,report,div_neg_39
medium,NON_LEAK,diverse_negative,לתיעוד פנימי - המסמך אינו כולל מידע אישי.,0,memo,div_neg_122
hard,LEAK,paired_hard_positive,"סיכום פגישה: הועבר סיכום על מאיה ביטון שעובד בשטראוס בראשון לציון, כולל מספר הזהות 866254997.",1,meeting_note,pair_1_pos
hard,LEAK,confidential_context_positive,"נושא: בדיקה
נבדקו השלכות ההשקה של מיזם תמר ביום 28/5/2026 במסמך רגיש המוגבל להפצה בתוך הארגון בלבד חל איסור להפיץ את הקובץ",1,email,conf_ctx_pos_42
hard,NON_LEAK,diverse_negative,SR-952717 | מספר הקריאה הוא HR-468756 ויש לעקוב אחריו מול רכש.,0,ticket,div_neg_106
hard,LEAK,paired_hard_positive,סיכום פגישה: המסמך מזכיר את שיבא ואת ניר ביטון וכולל גם אבחנה של חרדה. תודה,1,meeting_note,pair_6_pos
hard,NON_LEAK,diverse_negative,"לתיעוד פנימי: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,memo,div_neg_18
medium,LEAK,diverse_positive,"REQ-043340 | הועבר החזר בגובה 26,916 ש""ח לחשבון 4259000236 של אורן אברהם.",1,ticket,div_pos_8
hard,NON_LEAK,diverse_negative,"נושא: בקשה
מספר הקריאה הוא SEC-461931 ויש לעקוב אחריו מול רכש.",0,email,div_neg_21
hard,LEAK,diverse_positive,INC-631720 | לצורך זיהוי מול הספק הועבר מספר הזהות של עדי שלום - 219248157. תודה,1,ticket,div_pos_29
hard,LEAK,diverse_positive,"לתיעוד פנימי: בנספח מופיעים פרטי החשבון של שירה אברהם: הבינלאומי, חשבון 6853968274.",1,memo,div_pos_71
hard,LEAK,focused_payroll_positive,"שולח: בטבלת משאבי אנוש הוצגו שמות העובדים יחד עם שכר, בונוסים וסכומי הטבה.",1,chat,payroll_ctx_pos_64
hard,NON_LEAK,paired_hard_negative,"שולח: המסמך מזכיר את רמב""ם ואת דנה דנינו בהקשר אדמיניסטרטיבי.",0,chat,pair_6_neg
hard,LEAK,paired_positive_email_context,בדיקה: בדוח מופיע איש קשר בשם מאיה ביטון יחד עם המייל maya.biton@outlook.com.,1,chat,email_context_pos_140
hard,NON_LEAK,diverse_negative,"מתוך הדוח: היעד הכספי לרבעון הוא 39,314 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,report,div_neg_87
hard,NON_LEAK,diverse_negative,INC-612892 | המערכת החדשה תושק ב21/12/2026 לפי הודעה רשמית שפורסמה לכלל העובדים,0,ticket,div_neg_46
medium,LEAK,diverse_positive,"נושא: סיכום
הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,email,div_pos_120
hard,LEAK,paired_positive_email_context,"נושא - טיפול
בדוח מופיע איש קשר בשם שלומי תורג'מן יחד עם המייל shlomi.turgeman@outlook.com.",1,email,email_context_pos_163
hard,LEAK,confidential_context_positive,"נושא: עדכון
נבדקו השלכות ההשקה של שירות אביב ביום 17/5/2026 במסמך פנימי מסווג שאין להעביר מחוץ לצוות. תודה",1,email,conf_ctx_pos_6
hard,LEAK,paired_positive_hr_salary,"סיכום פגישה: המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,meeting_note,hr_salary_pos_74
medium,LEAK,diverse_positive,סיכום פגישה: המסמך כולל נתוני שכר של שרון סעדה עבור חודש מרץ.,1,meeting_note,div_pos_63
medium,NON_LEAK,diverse_negative,"לתיעוד פנימי: בדוח מופיע רק שם החברה בנק לאומי ותאריך יעד 9/11/2026, ללא מידע אישי.",0,memo,div_neg_75
hard,LEAK,confidential_context_positive,תיעוד דיון: הוצגה תוכנית העבודה עבור מוצר הדס ביום 18/10/2026 בקובץ פנימי חסוי שאסור להעביר לגורמים חיצוניים. נא לא להעביר הלאה,1,meeting_note,conf_ctx_pos_47
hard,LEAK,paired_positive_confidentiality,מתוך הדוח: הקובץ נשמר במערכת הפנימית והוא מסווג לשימוש פנימי בלבד ואינו נועד להפצה. תודה,1,report,confidentiality_pos_186
hard,LEAK,confidential_context_positive,"נושא: עדכון
נבדקו השלכות ההשקה של שירות אביב ליום 27/12/2026 במסמך פנימי מסווג שאין להעביר מחוץ לצוות. נא לא להעביר הלאה",1,email,conf_ctx_pos_79
hard,LEAK,paired_positive_internal_doc,שולח: הצוות דן בהשקת מוצר אופק ביום 21/11/2026 במסמך מסווג פנימי שלא נועד להפצה.,1,chat,internal_doc_pos_199
hard,LEAK,confidential_context_positive,לפי הדוח: נבדקו השלכות ההשקה של שירות אביב ביום 3/6/2026 בחומר מסווג המיועד לשימוש פנימי בלבד חל איסור להפיץ את הקובץ,1,report,conf_ctx_pos_1
hard,LEAK,paired_positive_email_context,"נושא: עדכון
בדוח מופיע איש קשר בשם לימור סויסה יחד עם המייל limor.suisa@example.co.il.",1,email,email_context_pos_52
hard,LEAK,confidential_context_positive,הערת הנהלה: הנהלת הפיתוח בחנה את קובץ היישום של גרסה 4.2 ביום 7/5/2026 בקובץ פנימי חסוי שאסור להעביר לגורמים חיצוניים,1,memo,conf_ctx_pos_2
hard,LEAK,paired_positive_person_context,"נושא: עדכון
הועבר סיכום על שלומי תורג'מן שעובד בצ'ק פוינט בנתניה, כולל מספר הטלפון 0584723874. תודה",1,email,person_context_pos_41
medium,NON_LEAK,diverse_negative,סיכום פגישה: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,meeting_note,div_neg_38
hard,LEAK,paired_positive_email_context,לתיעוד פנימי: בדוח מופיע איש קשר בשם נטע מימון יחד עם המייל neta.maimon@proton.me.,1,memo,email_context_pos_17
hard,LEAK,paired_positive_email_context,סיכום פגישה: בדוח מופיע איש קשר בשם רון חדד יחד עם המייל ron.hadad@example.co.il.,1,meeting_note,email_context_pos_81
medium,LEAK,diverse_positive,סיכום פגישה: לצורך זיהוי מול הספק הועבר מספר הזהות של עמית אלקיים: 839888566. תודה,1,meeting_note,div_pos_8
medium,NON_LEAK,diverse_negative,מתוך הדוח: לא נמסרו פרטים מזהים נוספים מעבר לשם החברה.,0,report,div_neg_111
hard,LEAK,confidential_context_positive,"נושא: מעקב
נבדקו השלכות ההשקה של גרסה 4.2 ביום 2/12/2026 בנספח פנימי חסוי שאינו מיועד להפצה. המסמך מוגבל לצוות המצומצם בלבד",1,email,conf_ctx_pos_16
hard,LEAK,diverse_positive,"סיכום פגישה - פרטי הקשר של עדי שלום - מייל adi.shalom@company.co.il, טלפון 0537900588.",1,meeting_note,div_pos_165
medium,NON_LEAK,diverse_negative,SR-614148 | הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,ticket,div_neg_2
hard,NON_LEAK,diverse_negative,"בדיקה: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,chat,div_neg_152
hard,NON_LEAK,diverse_negative,HR-181717 | שם העובד הילה חדד מופיע במצגת הפנימית ללא פרטים נוספים.,0,ticket,div_neg_35
hard,LEAK,confidential_context_positive,לתיעוד פנימי: נבחנו תוצרי ההיערכות של מוצר אופק ביום 24/4/2026 במסמך פנימי מסווג שאין להעביר מחוץ לצוות. המסמך מוגבל לצוות המצומצם בלבד,1,memo,conf_ctx_pos_35
hard,LEAK,paired_hard_positive,מתוך הדוח: במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים.,1,report,pair_7_pos
medium,NON_LEAK,diverse_negative,"סיכום פגישה - במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,meeting_note,div_neg_4
medium,NON_LEAK,diverse_negative,"מתוך הדוח: בדוח מופיע רק שם החברה Amdocs ותאריך יעד 6/6/2026, ללא מידע אישי.",0,report,div_neg_7
hard,LEAK,diverse_positive,"נושא - בקשה
הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,email,div_pos_25
medium,LEAK,diverse_positive,סיכום פגישה: במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,meeting_note,div_pos_182
hard,LEAK,paired_positive_email_context,סיכום פגישה: בדוח מופיע איש קשר בשם רוני ברק יחד עם המייל roni.barak@proton.me.,1,meeting_note,email_context_pos_156
medium,NON_LEAK,diverse_negative,HR-612204 | הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,ticket,div_neg_8
hard,NON_LEAK,paired_negative_internal_doc,לתיעוד פנימי: הצוות דן בהשקת פרויקט נוגה ביום 24/10/2026. תודה,0,memo,internal_doc_neg_8
hard,LEAK,focused_payroll_positive,"לתיעוד פנימי: בקובץ המצורף מופיעים שמות העובדים, נתוני שכר ובונוסים לרבעון האחרון.",1,memo,payroll_ctx_pos_64
hard,LEAK,diverse_positive,"SR-068435 | פרטי הקשר של עמית אלקיים: מייל amit.elkayim@gmail.com, טלפון 0519755199.",1,ticket,div_pos_22
hard,NON_LEAK,diverse_negative,סיכום פגישה - המסמך אינו כולל מידע אישי.,0,meeting_note,div_neg_36
hard,NON_LEAK,diverse_negative,"לתיעוד פנימי: היעד הכספי לרבעון הוא 24,939 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,memo,div_neg_36
hard,LEAK,diverse_positive,"תזכורת: פרטי הקשר של אלון מלכה: מייל alon.malka@gmail.com, טלפון 0584759923.",1,chat,div_pos_0
hard,LEAK,paired_hard_positive,"לתיעוד פנימי: הפגישה עם משה אוחנה נקבעה ל11/1/2026 באשדוד, ובמסמך צורף גם הטלפון 0576658767.",1,memo,pair_2_pos
